5.530000000000000471e-01,6.290000000000000036e-01,7.580000000000000071e-01,8.699999999999999956e-01,1.030000000000000027e+00,1.159999999999999920e+00,1.290000000000000036e+00,1.439999999999999947e+00,1.629999999999999893e+00,1.780000000000000027e+00
1.779999999999999916e-01,1.990000000000000102e-01,2.399999999999999911e-01,2.800000000000000266e-01,3.300000000000000155e-01,3.699999999999999956e-01,4.099999999999999756e-01,4.600000000000000200e-01,5.200000000000000178e-01,5.699999999999999512e-01
1.710000000000000131e-01,2.000000000000000111e-01,2.467000000000000026e-01,2.867000000000000104e-01,3.432999999999999940e-01,3.900000000000000133e-01,4.366999999999999771e-01,4.867000000000000215e-01,5.500000000000000444e-01,6.032999999999999474e-01
8.830000000000000349e-02,1.000000000000000056e-01,1.267000000000000071e-01,1.549999999999999989e-01,2.016999999999999904e-01,2.449999999999999956e-01,2.949999999999999845e-01,3.517000000000000126e-01,4.400000000000000022e-01,5.117000000000000437e-01
8.830000000000000349e-02,1.000000000000000056e-01,1.267000000000000071e-01,1.549999999999999989e-01,2.016999999999999904e-01,2.449999999999999956e-01,2.949999999999999845e-01,3.517000000000000126e-01,4.400000000000000022e-01,5.117000000000000437e-01
8.830000000000000349e-02,1.000000000000000056e-01,1.267000000000000071e-01,1.549999999999999989e-01,2.016999999999999904e-01,2.449999999999999956e-01,2.949999999999999845e-01,3.517000000000000126e-01,4.400000000000000022e-01,5.117000000000000437e-01
4.420000000000000318e-02,5.000000000000000278e-02,6.250000000000000000e-02,7.670000000000000429e-02,1.000000000000000056e-01,1.224999999999999978e-01,1.474999999999999922e-01,1.766999999999999960e-01,2.192000000000000060e-01,2.533000000000000251e-01
4.420000000000000318e-02,5.000000000000000278e-02,6.250000000000000000e-02,7.670000000000000429e-02,1.000000000000000056e-01,1.224999999999999978e-01,1.474999999999999922e-01,1.766999999999999960e-01,2.192000000000000060e-01,2.533000000000000251e-01
4.420000000000000318e-02,5.000000000000000278e-02,6.250000000000000000e-02,7.670000000000000429e-02,1.000000000000000056e-01,1.224999999999999978e-01,1.474999999999999922e-01,1.766999999999999960e-01,2.192000000000000060e-01,2.533000000000000251e-01
4.420000000000000318e-02,5.000000000000000278e-02,6.250000000000000000e-02,7.670000000000000429e-02,1.000000000000000056e-01,1.224999999999999978e-01,1.474999999999999922e-01,1.766999999999999960e-01,2.192000000000000060e-01,2.533000000000000251e-01
4.420000000000000318e-02,5.000000000000000278e-02,6.250000000000000000e-02,7.670000000000000429e-02,1.000000000000000056e-01,1.224999999999999978e-01,1.474999999999999922e-01,1.766999999999999960e-01,2.192000000000000060e-01,2.533000000000000251e-01
4.420000000000000318e-02,5.000000000000000278e-02,6.250000000000000000e-02,7.670000000000000429e-02,1.000000000000000056e-01,1.224999999999999978e-01,1.474999999999999922e-01,1.766999999999999960e-01,2.192000000000000060e-01,2.533000000000000251e-01
2.829999999999999877e-02,3.080000000000000099e-02,4.000000000000000083e-02,5.000000000000000278e-02,7.080000000000000182e-02,9.080000000000000571e-02,1.150000000000000050e-01,1.424999999999999878e-01,1.892000000000000071e-01,2.250000000000000056e-01
2.829999999999999877e-02,3.080000000000000099e-02,4.000000000000000083e-02,5.000000000000000278e-02,7.080000000000000182e-02,9.080000000000000571e-02,1.150000000000000050e-01,1.424999999999999878e-01,1.892000000000000071e-01,2.250000000000000056e-01
2.829999999999999877e-02,3.080000000000000099e-02,4.000000000000000083e-02,5.000000000000000278e-02,7.080000000000000182e-02,9.080000000000000571e-02,1.150000000000000050e-01,1.424999999999999878e-01,1.892000000000000071e-01,2.250000000000000056e-01
2.829999999999999877e-02,3.080000000000000099e-02,4.000000000000000083e-02,5.000000000000000278e-02,7.080000000000000182e-02,9.080000000000000571e-02,1.150000000000000050e-01,1.424999999999999878e-01,1.892000000000000071e-01,2.250000000000000056e-01
2.829999999999999877e-02,3.080000000000000099e-02,4.000000000000000083e-02,5.000000000000000278e-02,7.080000000000000182e-02,9.080000000000000571e-02,1.150000000000000050e-01,1.424999999999999878e-01,1.892000000000000071e-01,2.250000000000000056e-01
2.829999999999999877e-02,3.080000000000000099e-02,4.000000000000000083e-02,5.000000000000000278e-02,7.080000000000000182e-02,9.080000000000000571e-02,1.150000000000000050e-01,1.424999999999999878e-01,1.892000000000000071e-01,2.250000000000000056e-01
